timestamp x y z
643708551641229190 -1028 -30 160
643708551651028011 -987 -18 168
643708551660826832 -958 -23 178
643708551670625653 -954 -37 187
643708551680424474 -965 -15 178
643708551690223295 -971 -1 176
643708551700022116 -994 -35 186
643708551709820937 -999 -47 175
643708551719619758 -986 -16 165
643708551729418579 -958 -3 176
643708551739217400 -935 9 177
643708551749016221 -940 -32 175
643708551758815042 -960 -38 187
643708551768613863 -976 -24 168
643708551778412684 -995 -32 159
643708551788211505 -1015 -32 177
643708551798010326 -1001 -16 185
643708551807809147 -991 -14 192
643708551817607968 -990 -35 212
643708551827406789 -982 -27 199
643708551837205610 -959 -24 190
643708551847004431 -964 -19 183
643708551856803252 -985 10 161
643708551866750464 -986 -4 169
643708551876545046 -980 -14 177
643708551886339628 -965 -16 162
643708551896134210 -950 -10 154
643708551905928792 -929 10 172
643708551915723374 -928 3 165
643708551925517956 -938 -1 161
643708551935312538 -938 -11 156
643708551945107120 -953 -24 161
643708551954901702 -975 -34 167
643708551964696284 -978 -59 187
643708551974490866 -982 -68 187
643708551984285448 -988 -78 171
643708551994080030 -986 -88 177
643708552003874612 -985 -97 184
643708552013669194 -1013 -114 191
643708552023463776 -1047 -109 168
643708552033258358 -1030 -106 172
643708552043052940 -995 -97 210
643708552052847522 -990 -80 196
643708552062642104 -989 -58 186
643708552072436686 -983 -35 204
643708552082231268 -971 -27 211
643708552092025850 -961 -26 206
643708552101820432 -960 -21 202
643708552111615014 -964 -24 195
643708552121409596 -964 -26 189
643708552131204178 -970 -26 188
643708552140998760 -978 -32 182
643708552150793342 -980 -39 181
643708552160587924 -982 -41 185
643708552170382506 -984 -40 191
643708552180177088 -985 -40 191
643708552189971670 -984 -39 191
643708552199766252 -984 -40 194
643708552209560834 -983 -42 189
643708552219385102 -980 -45 179
643708552229178836 -976 -49 185
643708552238972570 -972 -51 190
643708552248766304 -977 -56 184
643708552258560038 -979 -58 173
643708552268353772 -977 -56 173
643708552278147506 -973 -57 175
643708552287941240 -972 -59 171
643708552297734974 -970 -63 174
643708552307528708 -975 -71 178
643708552317322442 -978 -70 180
643708552327116176 -980 -67 191
643708552336909910 -978 -67 199
643708552346703644 -979 -70 192
643708552356497378 -979 -69 181
643708552366291112 -983 -69 165
643708552376084846 -989 -78 153
643708552385878580 -992 -84 153
643708552395672314 -991 -87 158
643708552405466048 -998 -86 148
643708552415259782 -1000 -78 140
643708552425053516 -992 -71 154
643708552434847250 -1007 -66 150
643708552444640984 -1029 -49 132
643708552454434718 -1017 -43 142
643708552464228452 -1009 -40 166
643708552474022186 -1013 -38 155
643708552483815920 -1017 -39 144
643708552493609654 -1008 -43 134
643708552503403388 -996 -48 124
643708552513197122 -986 -54 106
643708552522990856 -964 -67 126
643708552532784590 -952 -66 149
643708552542578324 -967 -58 162
643708552552372058 -984 -52 119
643708552562165792 -957 -55 124
643708552571811181 -941 -54 158
643708552581609154 -969 -51 139
643708552591407127 -989 -48 90
643708552601205100 -975 -53 105
643708552611003073 -963 -64 125
643708552620801046 -974 -77 113
643708552630599019 -971 -85 124
643708552640396992 -972 -89 139
643708552650194965 -990 -84 106
643708552659992938 -976 -70 112
643708552669790911 -970 -64 167
643708552679588884 -995 -56 139
643708552689386857 -1000 -54 92
643708552699184830 -987 -46 114
643708552708982803 -981 -39 117
643708552718780776 -986 -33 96
643708552728578749 -984 -33 95
643708552738376722 -985 -28 96
643708552748174695 -986 -24 89
643708552757972668 -984 -22 91
643708552767770641 -981 -19 88
643708552777568614 -980 -19 88
643708552787366587 -982 -21 89
643708552797164560 -984 -18 95
643708552806962533 -984 -23 96
643708552816760506 -980 -22 105
643708552826558479 -977 -22 117
643708552836356452 -979 -28 125
643708552846154425 -982 -36 119
643708552855952398 -982 -38 139
643708552865750371 -988 -43 136
643708552875548344 -995 -47 114
643708552885346317 -987 -53 115
643708552895144290 -984 -55 118
643708552904942263 -978 -57 130
643708552914740236 -977 -59 139
643708552924627244 -984 -58 131
643708552934422674 -986 -53 133
643708552944218104 -987 -54 139
643708552954013534 -990 -63 138
643708552963808964 -991 -72 136
643708552973604394 -990 -75 139
643708552983399824 -990 -75 135
643708552993195254 -987 -71 129
643708553002990684 -983 -64 130
643708553012786114 -979 -63 135
643708553022581544 -980 -53 139
643708553032376974 -984 -52 144
643708553042172404 -987 -45 141
643708553051967834 -989 -45 141
643708553061763264 -989 -42 144
643708553071558694 -990 -43 141
643708553081354124 -990 -42 140
643708553091149554 -988 -36 138
643708553100944984 -987 -34 139
643708553110740414 -985 -34 141
643708553120535844 -982 -35 138
643708553130331274 -979 -30 139
643708553140126704 -978 -29 140
643708553149922134 -975 -26 141
643708553159717564 -974 -18 141
643708553169512994 -979 -13 144
643708553179308424 -983 -10 140
643708553189103854 -988 -7 143
643708553198899284 -990 -1 142
643708553208694714 -991 -3 141
643708553218490144 -989 -5 143
643708553228285574 -988 -14 145
643708553238081004 -989 -19 140
643708553247876434 -990 -21 131
643708553257671864 -990 -24 129
643708553267467294 -989 -22 125
643708553277262740 -986 -25 123
643708553287058170 -985 -26 121
643708553296853600 -986 -30 123
643708553306649030 -985 -38 125
643708553316444460 -985 -36 127
643708553326239890 -986 -44 135
643708553336035320 -989 -47 129
643708553345830750 -990 -51 121
643708553355626180 -989 -49 125
643708553365421610 -992 -58 105
643708553375217040 -989 -62 98
643708553385012470 -977 -59 127
643708553394807900 -981 -64 145
643708553404603330 -986 -73 145
643708553414398760 -967 -79 153
643708553424194190 -978 -69 145
643708553433989620 -997 -68 129
643708553443785050 -994 -66 116
643708553453580480 -985 -67 117
643708553463375910 -980 -62 126
643708553473171340 -980 -65 135
643708553482966770 -983 -59 141
643708553492762200 -985 -55 144
643708553502557630 -989 -49 145
643708553512353060 -988 -46 146
643708553522148490 -988 -40 151
643708553531943920 -989 -42 149
643708553541739350 -989 -41 149
643708553551534780 -988 -42 149
643708553561330210 -986 -42 151
643708553571125640 -985 -41 149
643708553580921070 -982 -39 148
643708553590716500 -980 -37 147
643708553600511930 -981 -38 148
643708553610307360 -981 -36 151
643708553620102790 -983 -35 151
643708553630105920 -983 -38 152
643708553639895416 -985 -36 150
643708553649684912 -984 -37 149
643708553659474408 -984 -33 154
643708553669263904 -983 -34 157
643708553679053400 -984 -32 157
643708553688842896 -983 -31 153
643708553698632392 -982 -32 150
643708553708421888 -981 -31 150
643708553718211384 -980 -28 161
643708553728000880 -986 -27 153
643708553737790376 -988 -32 142
643708553747579872 -983 -36 141
643708553757369368 -981 -37 146
643708553767158864 -976 -41 153
643708553776948360 -981 -42 153
643708553786737856 -984 -39 151
643708553796527352 -986 -34 155
643708553806316848 -988 -34 153
643708553816106344 -988 -37 155
643708553825895840 -987 -38 155
643708553835685336 -986 -37 159
643708553845474832 -986 -38 154
643708553855264328 -985 -38 154
643708553865053824 -986 -34 156
643708553874843320 -984 -33 152
643708553884632816 -984 -32 152
643708553894422312 -984 -29 153
643708553904211808 -985 -26 152
643708553914001304 -984 -24 151
643708553923790800 -985 -28 149
643708553933580296 -986 -29 150
643708553943369792 -986 -31 150
643708553953159288 -983 -31 152
643708553962948784 -983 -30 150
643708553972738280 -984 -29 150
643708553982527786 -982 -27 146
643708553992317282 -984 -28 148
643708554002106778 -984 -28 147
643708554011896274 -984 -27 148
643708554021685770 -983 -29 151
643708554031475266 -984 -30 149
643708554041264762 -983 -29 150
643708554051054258 -985 -29 148
643708554060843754 -983 -30 151
643708554070633250 -982 -27 150
643708554080422746 -984 -28 154
643708554090212242 -985 -28 153
643708554100001738 -986 -29 155
643708554109791234 -986 -31 153
643708554119580730 -984 -32 152
643708554129370226 -985 -32 155
643708554139159722 -986 -32 154
643708554148949218 -985 -31 152
643708554158738714 -984 -29 153
643708554168528210 -984 -27 152
643708554178317706 -984 -24 155
643708554188107202 -984 -23 152
643708554197896698 -983 -21 153
643708554207686194 -982 -23 154
643708554217475690 -981 -26 161
643708554227265186 -985 -30 159
643708554237054682 -988 -24 153
643708554246844178 -986 -16 148
643708554256633674 -988 -21 140
643708554266423170 -987 -25 133
643708554276212666 -972 -28 149
643708554286002162 -976 -22 165
643708554295791658 -989 -21 148
643708554305581154 -987 -29 162
643708554315370650 -972 -34 181
643708554325160146 -978 -31 168
643708554334890325 -988 -26 152
643708554344681516 -989 -21 142
643708554354472707 -983 -21 142
643708554364263898 -978 -22 140
643708554374055089 -977 -25 149
643708554383846280 -977 -27 157
643708554393637471 -981 -28 157
643708554403428662 -983 -31 159
643708554413219853 -986 -32 160
643708554423011044 -987 -30 158
643708554432802235 -988 -32 154
643708554442593426 -988 -25 154
643708554452384617 -988 -22 154
643708554462175808 -989 -21 154
643708554471966999 -987 -20 156
643708554481758190 -986 -17 157
643708554491549381 -985 -20 160
643708554501340572 -983 -23 156
643708554511131763 -983 -25 156
643708554520922954 -981 -31 154
643708554530714145 -980 -37 153
643708554540505336 -978 -45 155
643708554550296527 -976 -47 155
643708554560087718 -972 -50 154
643708554569878909 -976 -57 151
643708554579670100 -976 -59 152
643708554589461291 -980 -60 151
643708554599252482 -984 -55 146
643708554609043673 -984 -44 165
643708554618834864 -988 -30 165
643708554628626055 -994 -18 152
