timestamp ecg
643708668382089493 -191
643708668389775430 -191
643708668397461367 -198
643708668405147304 -201
643708668412833241 -177
643708668420519178 -157
643708668428205115 -152
643708668435891052 -140
643708668443576989 -126
643708668451262926 -113
643708668458948863 -94
643708668466634800 -72
643708668474320737 -63
643708668482006674 -55
643708668489692611 -26
643708668497378548 26
643708668505064485 55
643708668512750422 67
643708668520436359 111
643708668528122296 167
643708668535808233 208
643708668543494170 249
643708668551180107 291
643708668558866044 307
643708668566551981 307
643708668574237918 291
643708668581923855 242
643708668589609792 135
643708668597295729 -7
643708668604981666 -109
643708668612667603 -167
643708668620353540 -232
643708668628039477 -283
643708668635725414 -295
643708668643411351 -303
643708668651097288 -303
643708668658783225 -288
643708668666469162 -281
643708668674155099 -283
643708668681841036 -291
643708668689526973 -278
643708668697212910 -242
643708668704898847 -232
643708668712584784 -240
643708668720270721 -230
643708668727956658 -208
643708668735642595 -198
643708668743328532 -191
643708668751014469 -177
643708668758700406 -177
643708668766386343 -191
643708668774072280 -174
643708668781758217 -162
643708668789444154 -179
643708668797130091 -174
643708668804816028 -147
643708668812501965 -147
643708668820187902 -157
643708668827873839 -155
643708668835559776 -145
643708668843245713 -138
643708668850931650 -135
643708668858617587 -145
643708668866303524 -150
643708668873989461 -133
643708668881675398 -128
643708668889341280 -140
643708668897027496 -130
643708668904713712 -109
643708668912399928 -106
643708668920086144 -123
643708668927772360 -133
643708668935458576 -128
643708668943144792 -113
643708668950831008 -106
643708668958517224 -113
643708668966203440 -113
643708668973889656 -101
643708668981575872 -99
643708668989262088 -104
643708668996948304 -104
643708669004634520 -104
643708669012320736 -111
643708669020006952 -123
643708669027693168 -121
643708669035379384 -101
643708669043065600 -109
643708669050751816 -121
643708669058438032 -104
643708669066124248 -87
643708669073810464 -75
643708669081496680 -46
643708669089182896 -36
643708669096869112 -50
643708669104555328 -55
643708669112241544 -65
643708669119927760 -77
643708669127613976 -67
643708669135300192 -58
643708669142986408 -72
643708669150672624 -116
643708669158358840 -133
643708669166045056 65
643708669173731272 596
643708669181417488 1253
643708669189103704 1624
643708669196789920 1263
643708669204476136 276
643708669212162352 -337
643708669219848568 -227
643708669227534784 -123
643708669235221000 -230
643708669242907216 -218
643708669250593432 -172
643708669258279648 -213
643708669265965864 -213
643708669273652080 -164
643708669281338296 -169
643708669289024512 -194
643708669296710728 -174
643708669304396944 -135
643708669312083160 -123
643708669319769376 -126
643708669327455592 -123
643708669335141808 -101
643708669342828024 -70
643708669350514240 -60
643708669358200456 -53
643708669365886672 -24
643708669373572888 4
643708669381259104 36
643708669388945320 94
643708669396631536 138
643708669404317752 164
643708669412003968 220
643708669419690184 281
643708669427376400 305
643708669435062616 307
643708669442748832 315
643708669450460182 305
643708669458146049 242
643708669465831916 133
643708669473517783 9
643708669481203650 -80
643708669488889517 -143
643708669496575384 -203
643708669504261251 -237
643708669511947118 -257
643708669519632985 -274
643708669527318852 -283
643708669535004719 -288
643708669542690586 -293
643708669550376453 -288
643708669558062320 -254
643708669565748187 -225
643708669573434054 -237
643708669581119921 -244
643708669588805788 -223
643708669596491655 -213
643708669604177522 -210
643708669611863389 -203
643708669619549256 -206
643708669627235123 -220
643708669634920990 -201
643708669642606857 -150
643708669650292724 -152
643708669657978591 -186
643708669665664458 -167
643708669673350325 -152
643708669681036192 -177
643708669688722059 -181
643708669696407926 -169
643708669704093793 -172
643708669711779660 -172
643708669719465527 -155
643708669727151394 -150
643708669734837261 -162
643708669742523128 -150
643708669750208995 -143
643708669757894862 -162
643708669765580729 -162
643708669773266596 -143
643708669780952463 -145
643708669788638330 -140
643708669796324197 -123
643708669804010064 -121
643708669811695931 -121
643708669819381798 -121
643708669827067665 -126
643708669834753532 -121
643708669842439399 -109
643708669850125266 -109
643708669857811133 -111
643708669865497000 -99
643708669873182867 -84
643708669880868734 -97
643708669888554601 -109
643708669896240468 -99
643708669903926335 -94
643708669911612202 -106
643708669919298069 -116
643708669926983936 -111
643708669934669803 -104
643708669942355670 -87
643708669950041537 -67
643708669957727404 -50
643708669965413271 -31
643708669973099138 -36
643708669980785005 -67
643708669988470872 -72
643708669996156739 -67
643708670003842606 -77
643708670011528525 -82
643708670019214392 -72
643708670026900259 -82
643708670034586126 -126
643708670042271993 -80
643708670049957860 278
643708670057643727 902
643708670065329594 1476
643708670073015461 1554
643708670080701328 812
643708670088387195 -138
643708670096073062 -356
643708670103758929 -145
643708670111444796 -167
643708670119130663 -244
643708670126816530 -198
643708670134502397 -198
643708670142188264 -215
643708670149874131 -189
643708670157559998 -174
643708670165245865 -174
643708670172931732 -169
643708670180617599 -164
643708670188303466 -152
643708670195989333 -140
643708670203675200 -130
643708670211361067 -106
643708670219046934 -87
643708670226732801 -75
643708670234418668 -48
643708670242104535 -29
643708670249790402 -19
643708670257476269 16
643708670265162136 70
643708670272848003 99
643708670280533870 138
643708670288219737 186
643708670295905604 223
643708670303591471 259
643708670311277338 305
643708670318963205 329
643708670326649072 315
643708670334334939 266
643708670342020806 177
643708670349706673 55
643708670357392540 -33
643708670365078407 -104
643708670372764274 -186
643708670380450141 -237
643708670388136008 -257
643708670395821875 -278
643708670403507742 -283
643708670411193609 -269
643708670418879476 -269
643708670426565343 -276
643708670434251210 -261
643708670441937077 -240
643708670449622944 -227
643708670457308811 -225
643708670464994678 -230
643708670472680545 -218
643708670480366412 -198
643708670488052279 -194
643708670495738146 -196
643708670503424013 -206
643708670511109880 -208
643708670518795747 -181
643708670526481614 -152
643708670534167481 -162
643708670541853348 -181
643708670549539215 -167
643708670557225082 -160
643708670564910949 -167
643708670572571740 -164
643708670580257956 -155
643708670587944172 -152
643708670595630388 -157
643708670603316604 -155
643708670611002820 -147
643708670618689036 -147
643708670626375252 -155
643708670634061468 -155
643708670641747684 -147
643708670649433900 -152
643708670657120116 -155
643708670664806332 -130
643708670672492548 -126
643708670680178764 -150
643708670687864980 -152
643708670695551196 -143
643708670703237412 -135
643708670710923628 -126
643708670718609844 -118
643708670726296060 -133
643708670733982276 -138
643708670741668492 -111
643708670749354708 -101
643708670757040924 -121
643708670764727140 -128
643708670772413356 -118
643708670780099572 -116
643708670787785788 -109
643708670795472004 -99
643708670803158220 -111
643708670810844436 -118
643708670818530652 -116
643708670826216868 -123
643708670833903084 -109
643708670841589300 -84
643708670849275516 -87
643708670856961732 -72
643708670864647948 -36
643708670872334164 -38
643708670880020380 -65
643708670887706596 -80
643708670895392812 -82
643708670903079028 -77
643708670910765244 -67
643708670918451460 -65
643708670926137676 -87
643708670933823892 -133
643708670941510108 -53
643708670949196324 378
643708670956882540 1035
643708670964568756 1520
643708670972254972 1433
643708670979941188 630
643708670987627404 -184
643708670995313620 -305
643708671002999836 -135
643708671010686052 -174
643708671018372268 -242
643708671026058484 -215
643708671033744700 -191
643708671041430916 -169
643708671049117132 -164
643708671056803348 -184
643708671064489564 -174
643708671072175780 -143
643708671079861996 -138
643708671087548212 -147
643708671095234428 -133
643708671102920644 -109
643708671110606860 -99
643708671118293076 -82
643708671125979292 -55
643708671133685606 -41
643708671141371543 -24
643708671149057480 0
643708671156743417 33
643708671164429354 75
643708671172115291 106
643708671179801228 143
643708671187487165 191
643708671195173102 230
643708671202859039 264
643708671210544976 295
643708671218230913 315
643708671225916850 312
643708671233602787 254
643708671241288724 150
643708671248974661 41
643708671256660598 -65
643708671264346535 -155
643708671272032472 -203
643708671279718409 -235
643708671287404346 -257
643708671295090283 -257
643708671302776220 -261
643708671310462157 -283
643708671318148094 -276
643708671325834031 -249
643708671333519968 -242
643708671341205905 -237
643708671348891842 -235
643708671356577779 -237
643708671364263716 -223
643708671371949653 -191
643708671379635590 -186
643708671387321527 -206
643708671395007464 -198
643708671402693401 -181
643708671410379338 -174
643708671418065275 -162
643708671425751212 -162
643708671433437149 -172
643708671441123086 -172
643708671448809023 -177
643708671456494960 -169
643708671464180897 -150
643708671471866834 -160
643708671479552771 -164
643708671487238708 -152
643708671494924645 -164
643708671502610582 -172
643708671510296519 -147
643708671517982456 -138
643708671525668393 -167
643708671533354330 -169
643708671541040267 -130
643708671548726204 -113
643708671556412141 -130
643708671564098078 -133
643708671571784015 -128
643708671579469952 -128
643708671587155889 -116
643708671594841826 -106
643708671602527763 -116
643708671610213700 -118
643708671617899637 -104
643708671625585574 -97
643708671633271511 -104
643708671640957448 -104
643708671648643385 -106
643708671656329322 -106
643708671664015259 -75
643708671671701196 -63
643708671679387133 -92
643708671687073070 -101
643708671694764072 -94
643708671702449939 -89
643708671710135806 -89
643708671717821673 -97
643708671725507540 -99
643708671733193407 -99
643708671740879274 -111
643708671748565141 -109
643708671756251008 -97
643708671763936875 -99
643708671771622742 -104
643708671779308609 -82
643708671786994476 -50
643708671794680343 -43
643708671802366210 -55
643708671810052077 -60
643708671817737944 -70
643708671825423811 -87
643708671833109678 -82
643708671840795545 -70
643708671848481412 -75
643708671856167279 -82
643708671863853146 -111
643708671871539013 -116
643708671879224880 118
643708671886910747 666
643708671894596614 1268
643708671902282481 1544
643708671909968348 1108
643708671917654215 169
643708671925340082 -324
643708671933025949 -208
643708671940711816 -138
643708671948397683 -208
643708671956083550 -194
643708671963769417 -179
643708671971455284 -201
643708671979141151 -189
643708671986827018 -172
643708671994512885 -177
643708672002198752 -172
643708672009884619 -147
643708672017570486 -133
643708672025256353 -133
643708672032942220 -113
643708672040628087 -75
643708672048313954 -65
643708672055999821 -75
643708672063685688 -58
643708672071371555 -16
643708672079057422 4
643708672086743289 12
643708672094429156 43
643708672102115023 101
643708672109800890 143
643708672117486757 157
643708672125172624 196
643708672132858491 266
643708672140544358 305
643708672148230225 305
643708672155916092 310
643708672163601959 300
643708672171287826 232
643708672178973693 126
643708672186659560 12
643708672194345427 -92
643708672202031294 -172
643708672209717161 -223
643708672217403028 -244
643708672225088895 -254
643708672232774762 -266
643708672240460629 -266
643708672248146496 -249
643708672255832419 -252
643708672263518286 -259
643708672271204153 -240
643708672278890020 -232
643708672286575887 -249
643708672294261754 -261
643708672301947621 -242
643708672309633488 -198
643708672317319355 -184
643708672325005222 -201
643708672332691089 -198
643708672340376956 -184
643708672348062823 -181
643708672355748690 -184
643708672363434557 -181
643708672371120424 -177
643708672378806291 -177
643708672386492158 -177
643708672394178025 -162
643708672401863892 -140
643708672409549759 -143
643708672417235626 -157
643708672424921493 -160
643708672432607360 -152
643708672440293227 -150
643708672447979094 -157
643708672455664961 -160
643708672463350828 -160
643708672471036695 -150
643708672478722562 -145
643708672486408429 -150
643708672494094296 -123
643708672501780163 -111
643708672509466030 -143
643708672517151897 -147
643708672524837764 -123
643708672532523631 -126
643708672540209498 -133
643708672547895365 -130
643708672555581232 -126
643708672563267099 -104
643708672570952966 -99
643708672578638833 -121
643708672586324700 -118
643708672594010567 -94
643708672601696434 -84
643708672609382301 -92
643708672617068168 -99
643708672624754035 -92
643708672632439902 -89
643708672640125769 -97
643708672647811636 -87
643708672655497503 -77
643708672663183370 -94
643708672670869237 -87
643708672678555104 -58
643708672686240971 -67
643708672693926838 -87
643708672701612705 -75
643708672709298572 -75
643708672716984439 -89
643708672724670306 -94
643708672732356173 -106
643708672740042040 -104
643708672747727907 -72
643708672755413774 -70
643708672763099641 -89
643708672770785508 -80
643708672778471375 -48
643708672786157242 -33
643708672793843109 -48
643708672801528976 -70
643708672809214843 -58
643708672816870666 -41
643708672824556951 -70
643708672832243236 -84
643708672839929521 -55
643708672847615806 -60
643708672855302091 -106
643708672862988376 -121
643708672870674661 65
643708672878360946 574
643708672886047231 1190
643708672893733516 1508
643708672901419801 1164
643708672909106086 266
643708672916792371 -320
643708672924478656 -257
643708672932164941 -150
643708672939851226 -227
643708672947537511 -237
643708672955223796 -181
643708672962910081 -162
643708672970596366 -174
643708672978282651 -184
643708672985968936 -184
643708672993655221 -177
643708673001341506 -157
643708673009027791 -140
643708673016714076 -143
643708673024400361 -138
643708673032086646 -94
643708673039772931 -55
643708673047459216 -67
643708673055145501 -75
643708673062831786 -53
643708673070518071 -31
643708673078204356 2
643708673085890641 43
643708673093576926 80
643708673101263211 118
643708673108949496 167
643708673116635781 223
643708673124322066 266
643708673132008351 295
643708673139694636 315
643708673147380921 324
643708673155067206 307
643708673162753491 240
643708673170439776 133
643708673178126061 38
643708673185812346 -43
643708673193498631 -130
643708673201184916 -206
643708673208871201 -259
643708673216557486 -293
643708673224243771 -300
643708673231930056 -303
643708673239616341 -315
643708673247302626 -305
643708673254988911 -271
643708673262675196 -264
643708673270361481 -269
643708673278047766 -257
643708673285734051 -252
643708673293420336 -261
643708673301106621 -252
643708673308792906 -213
643708673316479191 -194
643708673324165476 -223
643708673331851761 -218
643708673339538046 -174
643708673347224331 -172
643708673354910616 -191
643708673362596901 -177
643708673370283186 -160
643708673377999623 -160
643708673385685490 -157
643708673393371357 -160
643708673401057224 -162
643708673408743091 -155
643708673416428958 -145
643708673424114825 -152
643708673431800692 -157
643708673439486559 -157
643708673447172426 -160
643708673454858293 -150
643708673462544160 -133
643708673470230027 -138
643708673477915894 -157
643708673485601761 -157
643708673493287628 -140
643708673500973495 -140
643708673508659362 -135
643708673516345229 -109
643708673524031096 -104
643708673531716963 -130
643708673539402830 -126
643708673547088697 -97
643708673554774564 -94
643708673562460431 -116
643708673570146298 -128
643708673577832165 -123
643708673585518032 -101
643708673593203899 -75
643708673600889766 -89
643708673608575633 -116
643708673616261500 -92
643708673623947367 -65
643708673631633234 -99
643708673639319101 -109
643708673647004968 -67
643708673654690835 -55
643708673662376702 -70
643708673670062569 -75
643708673677748436 -84
643708673685434303 -94
643708673693120170 -77
643708673700806037 -77
643708673708491904 -101
643708673716177771 -94
643708673723863638 -65
643708673731549505 -55
643708673739235372 -50
643708673746921239 -36
643708673754607106 -31
643708673762292973 -43
643708673769978840 -53
643708673777664707 -58
643708673785350574 -70
643708673793036441 -72
643708673800722308 -38
643708673808408175 -36
643708673816094042 -101
643708673823779909 -67
643708673831465776 283
643708673839151643 877
643708673846837510 1399
643708673854523377 1496
643708673862209244 904
643708673869895111 2
643708673877580978 -354
643708673885266845 -181
643708673892952712 -128
643708673900638579 -201
643708673908324446 -174
643708673916010313 -162
643708673923696180 -189
643708673931382047 -174
643708673939067966 -155
643708673946753833 -147
643708673954439700 -135
643708673962125567 -116
643708673969811434 -101
643708673977497301 -101
643708673985183168 -101
643708673992869035 -75
643708674000554902 -60
643708674008240769 -65
643708674015926636 -31
643708674023612503 16
643708674031298370 24
643708674038984237 38
643708674046670104 84
643708674054355971 126
643708674062041838 160
643708674069727705 213
643708674077413572 278
643708674085099439 329
643708674092785306 358
643708674100471173 388
643708674108157040 385
643708674115842907 341
643708674123528774 259
643708674131214641 133
643708674138900508 -4
643708674146586375 -113
643708674154272242 -179
643708674161958109 -225
643708674169643976 -261
643708674177329843 -283
643708674185015710 -283
643708674192701577 -274
643708674200387444 -276
643708674208073311 -291
643708674215759178 -295
643708674223445045 -283
643708674231130912 -274
643708674238816779 -266
643708674246502646 -242
643708674254188513 -227
643708674261874380 -225
643708674269560247 -218
643708674277246114 -210
643708674284931981 -206
643708674292617848 -196
643708674300303715 -186
643708674307989582 -174
643708674315675449 -152
643708674323361316 -143
643708674331047183 -157
643708674338733050 -157
643708674346418917 -143
643708674354104784 -152
643708674361790651 -164
643708674369476518 -145
643708674377162385 -128
643708674384848252 -135
643708674392534119 -143
643708674400219986 -145
643708674407905853 -147
643708674415591720 -126
643708674423277587 -104
643708674430963454 -121
643708674438649321 -140
643708674446335188 -138
643708674454021055 -121
643708674461706922 -99
643708674469392789 -92
643708674477078656 -106
643708674484764523 -116
643708674492450390 -111
643708674500136309 -99
643708674507822176 -97
643708674515508043 -101
643708674523193910 -94
643708674530879777 -87
643708674538565644 -89
643708674546251511 -80
643708674553937378 -70
643708674561623245 -82
643708674569309112 -89
643708674576994979 -77
643708674584680846 -67
643708674592366713 -77
643708674600052580 -89
643708674607738447 -89
643708674615424314 -75
643708674623110181 -70
643708674630796048 -89
643708674638481915 -99
643708674646167782 -77
643708674653853649 -75
643708674661539516 -99
643708674669225383 -101
643708674676911250 -87
643708674684597117 -82
643708674692282984 -72
643708674699968851 -58
643708674707654718 -55
643708674715340585 -38
643708674723026452 -24
643708674730712319 -58
643708674738398186 -82
643708674746084053 -60
643708674753769920 -48
643708674761455787 -67
643708674769141654 -92
643708674776827521 -135
643708674784513388 -99
643708674792199255 261
643708674799885122 916
643708674807570989 1518
643708674815256856 1683
643708674822942723 1030
643708674830628590 -19
643708674838314457 -392
643708674846000324 -181
643708674853686191 -157
643708674861372058 -237
643708674869057925 -189
643708674876743792 -181
643708674884429659 -210
643708674892115526 -186
643708674899801393 -169
643708674907487260 -177
643708674915173127 -167
643708674922858994 -143
643708674930544861 -121
643708674938230728 -123
643708674945916595 -140
643708674953602462 -116
643708674961288329 -80
643708674968974196 -77
643708674976660063 -65
643708674984345930 -36
643708674992031797 -26
643708674999717664 -7
643708675007403531 46
643708675015089398 101
643708675022775265 138
643708675030461132 179
643708675038146999 242
643708675045832866 305
643708675053518733 346
643708675061174556 358
643708675068860841 358
643708675076547126 332
643708675084233411 247
643708675091919696 118
643708675099605981 -2
643708675107292266 -101
643708675114978551 -177
643708675122664836 -230
643708675130351121 -269
643708675138037406 -293
643708675145723691 -295
643708675153409976 -286
643708675161096261 -283
643708675168782546 -286
643708675176468831 -269
643708675184155116 -252
643708675191841401 -259
643708675199527686 -269
643708675207213971 -259
643708675214900256 -230
643708675222586541 -218
643708675230272826 -220
643708675237959111 -218
643708675245645396 -208
643708675253331681 -194
643708675261017966 -172
643708675268704251 -164
643708675276390536 -169
643708675284076821 -164
643708675291763106 -150
643708675299449391 -145
643708675307135676 -160
643708675314821961 -162
643708675322508246 -143
643708675330194531 -133
643708675337880816 -150
643708675345567101 -152
643708675353253386 -138
643708675360939671 -133
643708675368625956 -143
643708675376312241 -152
643708675383998526 -152
643708675391684811 -121
643708675399371096 -92
643708675407057381 -116
643708675414743666 -145
643708675422429951 -135
643708675430116236 -121
643708675437802521 -118
643708675445488806 -101
643708675453175091 -99
643708675460861376 -116
643708675468547661 -104
643708675476233946 -84
643708675483920231 -92
643708675491606516 -101
643708675499292801 -104
643708675506979086 -99
643708675514665371 -75
643708675522351656 -63
643708675530037941 -70
643708675537724226 -82
643708675545410511 -92
643708675553096796 -92
643708675560783081 -75
643708675568469366 -72
643708675576155651 -80
643708675583841936 -70
643708675591528221 -67
643708675599214506 -65
643708675606900791 -50
643708675614587076 -55
643708675622303517 -84
643708675629989384 -84
643708675637675251 -67
643708675645361118 -87
643708675653046985 -111
643708675660732852 -89
643708675668418719 -63
643708675676104586 -65
643708675683790453 -60
643708675691476320 -46
643708675699162187 -46
643708675706848054 -48
643708675714533921 -65
643708675722219788 -87
643708675729905655 -84
643708675737591522 -67
643708675745277389 -63
643708675752963256 -87
643708675760649123 -140
643708675768334990 -72
643708675776020857 363
643708675783706724 1079
643708675791392591 1678
643708675799078458 1683
643708675806764325 817
643708675814450192 -181
643708675822136059 -356
643708675829821926 -138
643708675837507793 -181
643708675845193660 -264
643708675852879527 -218
643708675860565394 -194
643708675868251261 -194
643708675875937128 -184
643708675883622995 -189
643708675891308862 -184
643708675898994729 -172
643708675906680596 -174
643708675914366463 -172
643708675922052330 -145
643708675929738197 -101
643708675937424064 -82
643708675945109931 -109
643708675952795798 -101
643708675960481665 -48
643708675968167532 -19
643708675975853399 -24
643708675983539266 0
643708675991225133 53
643708675998911000 97
643708676006596867 138
643708676014282734 206
643708676021968601 274
643708676029654468 305
643708676037340335 329
643708676045026202 358
643708676052712069 354
643708676060397936 307
643708676068083803 218
643708676075769670 106
643708676083455537 -4
643708676091141404 -121
643708676098827271 -210
643708676106513138 -237
643708676114199005 -257
643708676121884872 -283
643708676129570739 -288
643708676137256606 -278
643708676144942473 -283
643708676152628340 -305
643708676160314207 -281
643708676168000074 -220
643708676175685941 -230
643708676183371860 -266
643708676191057727 -242
643708676198743594 -210
643708676206429461 -223
643708676214115328 -232
643708676221801195 -198
643708676229487062 -169
643708676237172929 -189
643708676244858796 -215
643708676252544663 -189
643708676260230530 -147
643708676267916397 -150
643708676275602264 -162
643708676283288131 -160
643708676290973998 -162
643708676298659865 -160
643708676306345732 -140
643708676314031599 -138
643708676321717466 -155
643708676329403333 -157
643708676337089200 -147
643708676344775067 -152
643708676352460934 -152
643708676360146801 -138
643708676367832668 -133
643708676375518535 -135
643708676383204402 -123
643708676390890269 -126
643708676398576136 -135
643708676406262003 -116
643708676413947870 -104
643708676421633737 -118
643708676429319604 -140
643708676437005471 -143
643708676444691338 -121
643708676452377205 -92
643708676460063072 -92
643708676467748939 -106
643708676475434806 -116
643708676483120673 -111
643708676490806540 -82
643708676498492407 -77
643708676506178274 -109
643708676513864141 -109
643708676521550008 -77
643708676529235875 -63
643708676536921742 -67
643708676544607609 -77
643708676552293476 -97
643708676559979343 -97
643708676567665210 -67
643708676575351077 -63
643708676583036944 -77
643708676590722811 -65
643708676598408678 -67
643708676606094545 -77
643708676613780412 -58
643708676621466279 -58
643708676629152146 -87
643708676636838013 -84
643708676644523880 -80
643708676652209747 -97
643708676659895614 -89
643708676667581481 -67
643708676675267348 -75
643708676682953215 -53
643708676690639082 -9
643708676698324949 -24
643708676706010816 -60
643708676713696683 -63
643708676721382550 -65
643708676729068417 -75
643708676736754284 -55
643708676744420115 -41
643708676752106261 -87
643708676759792407 -150
643708676767478553 -82
643708676775164699 274
643708676782850845 926
643708676790536991 1607
643708676798223137 1782
643708676805909283 1016
643708676813595429 -60
643708676821281575 -363
643708676828967721 -147
643708676836653867 -174
643708676844340013 -274
643708676852026159 -220
643708676859712305 -198
643708676867398451 -225
643708676875084597 -208
643708676882770743 -186
643708676890456889 -196
643708676898143035 -191
643708676905829181 -169
643708676913515327 -155
643708676921201473 -147
643708676928887619 -138
643708676936573765 -128
643708676944259911 -106
643708676951946057 -75
643708676959632203 -53
643708676967318349 -43
643708676975004495 -31
643708676982690641 -4
643708676990376787 48
643708676998062933 97
643708677005749079 128
643708677013435225 181
643708677021121371 254
643708677028807517 303
643708677036493663 329
643708677044179809 356
643708677051865955 378
643708677059552101 354
643708677067238247 244
643708677074924393 94
643708677082610539 -14
643708677090296685 -92
643708677097982831 -179
643708677105668977 -235
643708677113355123 -249
643708677121041269 -281
643708677128727415 -307
643708677136413561 -305
643708677144099707 -288
643708677151785853 -271
643708677159471999 -257
643708677167158145 -259
643708677174844291 -254
643708677182530437 -247
643708677190216583 -244
643708677197902729 -240
643708677205588875 -227
643708677213275021 -227
643708677220961167 -225
643708677228647313 -201
643708677236333459 -181
643708677244019605 -174
643708677251705751 -160
643708677259391897 -164
643708677267078043 -179
643708677274764189 -167
643708677282450335 -157
643708677290136481 -167
643708677297822627 -147
643708677305518814 -116
643708677313204821 -128
643708677320890828 -155
643708677328576835 -147
643708677336262842 -140
643708677343948849 -145
643708677351634856 -140
643708677359320863 -135
643708677367006870 -140
643708677374692877 -133
643708677382378884 -116
643708677390064891 -116
643708677397750898 -126
643708677405436905 -126
643708677413122912 -123
643708677420808919 -128
643708677428494926 -121
643708677436180933 -104
643708677443866940 -104
643708677451552947 -123
643708677459238954 -128
643708677466924961 -109
643708677474610968 -89
643708677482296975 -92
643708677489982982 -106
643708677497668989 -101
643708677505354996 -82
643708677513041003 -84
643708677520727010 -97
643708677528413017 -89
643708677536099024 -80
643708677543785031 -80
643708677551471038 -82
643708677559157045 -84
643708677566843052 -84
643708677574529059 -80
643708677582215066 -70
643708677589901073 -53
643708677597587080 -53
643708677605273087 -72
643708677612959094 -70
643708677620645101 -48
643708677628331108 -53
643708677636017115 -92
643708677643703122 -87
643708677651389129 -36
643708677659075136 -33
643708677666761143 -63
643708677674447150 -63
643708677682133157 -60
643708677689819164 -67
643708677697505171 -58
643708677705191178 -58
643708677712877185 -67
643708677720563192 -63
643708677728249199 -58
643708677735935206 -46
643708677743621213 -38
643708677751307220 -55
643708677758993227 -63
643708677766679234 -65
643708677774365241 -77
643708677782051248 -84
643708677789737255 -87
643708677797423262 -92
643708677805109269 -75
643708677812795276 -55
643708677820481283 -63
643708677828167290 -50
643708677835853297 -21
643708677843539304 -31
643708677851225311 -63
643708677858911318 -75
643708677866607407 -67
643708677874293274 -53
643708677881979141 -46
643708677889665008 -63
643708677897350875 -104
643708677905036742 -138
643708677912722609 -2
643708677920408476 489
643708677928094343 1229
643708677935780210 1787
643708677943466077 1561
643708677951151944 499
643708677958837811 -298
643708677966523678 -252
643708677974209545 -118
643708677981895412 -235
643708677989581279 -247
643708677997267146 -186
643708678004953013 -206
643708678012638880 -208
643708678020324747 -169
643708678028010614 -160
643708678035696481 -169
643708678043382348 -164
643708678051068215 -150
643708678058754082 -140
643708678066439949 -140
643708678074125816 -128
643708678081811683 -101
643708678089497550 -75
643708678097183417 -41
643708678104869284 -24
643708678112555151 -24
643708678120241018 -12
643708678127926885 12
643708678135612752 41
643708678143298619 92
643708678150984486 155
643708678158670353 203
643708678166356220 254
643708678174042087 322
643708678181727954 358
643708678189413821 358
643708678197099688 356
643708678204785555 329
643708678212471422 230
643708678220157289 99
643708678227843156 -19
643708678235529023 -118
643708678243214890 -189
643708678250900757 -220
643708678258586624 -259
643708678266272491 -295
643708678273958358 -278
643708678281644225 -264
643708678289330092 -286
643708678297015959 -288
643708678304701826 -266
643708678312387693 -254
643708678320073560 -240
643708678327759427 -225
643708678335445294 -227
643708678343131161 -220
643708678350817028 -213
643708678358502895 -223
643708678366188762 -220
643708678373874629 -181
643708678381560496 -162
643708678389246363 -186
643708678396932230 -184
643708678404618097 -155
643708678412303964 -150
643708678419989831 -162
643708678427675750 -160
643708678435361617 -155
643708678443047484 -155
643708678450733351 -160
643708678458419218 -152
643708678466105085 -123
643708678473790952 -123
643708678481476819 -155
643708678489162686 -162
643708678496848553 -145
643708678504534420 -133
643708678512220287 -135
643708678519906154 -143
643708678527592021 -155
643708678535277888 -155
643708678542963755 -135
643708678550649622 -116
643708678558335489 -113
643708678566021356 -121
643708678573707223 -128
643708678581393090 -126
643708678589078957 -116
643708678596764824 -113
643708678604450691 -121
643708678612136558 -113
643708678619822425 -101
643708678627508292 -106
643708678635194159 -106
643708678642880026 -99
643708678650565893 -106
643708678658251760 -116
643708678665937627 -101
643708678673623494 -87
643708678681309361 -94
643708678688995228 -116
643708678696681095 -113
643708678704366962 -84
643708678712052829 -65
643708678719738696 -75
643708678727424563 -97
643708678735110430 -99
643708678742796297 -92
643708678750482164 -87
643708678758168031 -87
643708678765853898 -89
643708678773539765 -92
643708678781225632 -94
643708678788911499 -80
643708678796597366 -82
643708678804283233 -101
643708678811969100 -104
643708678819654967 -104
643708678827340834 -128
643708678835026701 -133
643708678842712568 -97
643708678850398435 -89
643708678858084302 -113
643708678865770169 -80
643708678873456036 -29
643708678881141903 -48
643708678888827770 -84
643708678896513637 -84
643708678904199504 -77
643708678911885371 -89
643708678919571238 -101
643708678927257105 -84
643708678934942972 -99
643708678942628839 -150
643708678950314706 -87
643708678958000573 281
643708678965686440 940
643708678973372307 1581
643708678981058174 1685
643708678988734017 875
643708678996420024 -135
643708679004106031 -354
643708679011792038 -152
643708679019478045 -179
643708679027164052 -240
643708679034850059 -194
643708679042536066 -184
643708679050222073 -203
643708679057908080 -201
643708679065594087 -189
643708679073280094 -174
643708679080966101 -160
643708679088652108 -160
643708679096338115 -145
643708679104024122 -106
643708679111710129 -94
643708679119396136 -106
643708679127082143 -97
643708679134768150 -80
643708679142454157 -75
643708679150140164 -43
643708679157826171 2
643708679165512178 24
643708679173198185 38
643708679180884192 97
643708679188570199 169
643708679196256206 218
643708679203942213 264
643708679211628220 307
643708679219314227 349
643708679227000234 390
643708679234686241 395
643708679242372248 354
643708679250058255 264
643708679257744262 126
643708679265430269 -9
643708679273116276 -99
